object_id,class,split,object_path
toilet_0230,toilet,train,toilet/train/toilet_0230.off
toilet_0231,toilet,train,toilet/train/toilet_0231.off
toilet_0232,toilet,train,toilet/train/toilet_0232.off
toilet_0233,toilet,train,toilet/train/toilet_0233.off
toilet_0234,toilet,train,toilet/train/toilet_0234.off
toilet_0235,toilet,train,toilet/train/toilet_0235.off
toilet_0236,toilet,train,toilet/train/toilet_0236.off
toilet_0237,toilet,train,toilet/train/toilet_0237.off
toilet_0238,toilet,train,toilet/train/toilet_0238.off
toilet_0239,toilet,train,toilet/train/toilet_0239.off
toilet_0240,toilet,train,toilet/train/toilet_0240.off
toilet_0241,toilet,train,toilet/train/toilet_0241.off
toilet_0242,toilet,train,toilet/train/toilet_0242.off
toilet_0243,toilet,train,toilet/train/toilet_0243.off
toilet_0244,toilet,train,toilet/train/toilet_0244.off
toilet_0245,toilet,train,toilet/train/toilet_0245.off
toilet_0246,toilet,train,toilet/train/toilet_0246.off
toilet_0247,toilet,train,toilet/train/toilet_0247.off
toilet_0248,toilet,train,toilet/train/toilet_0248.off
toilet_0249,toilet,train,toilet/train/toilet_0249.off
toilet_0250,toilet,train,toilet/train/toilet_0250.off
toilet_0251,toilet,train,toilet/train/toilet_0251.off
toilet_0252,toilet,train,toilet/train/toilet_0252.off
toilet_0253,toilet,train,toilet/train/toilet_0253.off
toilet_0254,toilet,train,toilet/train/toilet_0254.off
toilet_0255,toilet,train,toilet/train/toilet_0255.off
toilet_0256,toilet,train,toilet/train/toilet_0256.off
toilet_0257,toilet,train,toilet/train/toilet_0257.off
toilet_0258,toilet,train,toilet/train/toilet_0258.off
toilet_0259,toilet,train,toilet/train/toilet_0259.off
toilet_0260,toilet,train,toilet/train/toilet_0260.off
toilet_0261,toilet,train,toilet/train/toilet_0261.off
toilet_0262,toilet,train,toilet/train/toilet_0262.off
toilet_0263,toilet,train,toilet/train/toilet_0263.off
toilet_0264,toilet,train,toilet/train/toilet_0264.off
toilet_0265,toilet,train,toilet/train/toilet_0265.off
toilet_0266,toilet,train,toilet/train/toilet_0266.off
toilet_0267,toilet,train,toilet/train/toilet_0267.off
toilet_0268,toilet,train,toilet/train/toilet_0268.off
toilet_0269,toilet,train,toilet/train/toilet_0269.off
toilet_0270,toilet,train,toilet/train/toilet_0270.off
toilet_0271,toilet,train,toilet/train/toilet_0271.off
toilet_0272,toilet,train,toilet/train/toilet_0272.off
toilet_0273,toilet,train,toilet/train/toilet_0273.off
toilet_0274,toilet,train,toilet/train/toilet_0274.off
toilet_0275,toilet,train,toilet/train/toilet_0275.off
toilet_0276,toilet,train,toilet/train/toilet_0276.off
toilet_0277,toilet,train,toilet/train/toilet_0277.off
toilet_0278,toilet,train,toilet/train/toilet_0278.off
toilet_0279,toilet,train,toilet/train/toilet_0279.off
toilet_0280,toilet,train,toilet/train/toilet_0280.off
toilet_0281,toilet,train,toilet/train/toilet_0281.off
toilet_0282,toilet,train,toilet/train/toilet_0282.off
toilet_0283,toilet,train,toilet/train/toilet_0283.off
toilet_0284,toilet,train,toilet/train/toilet_0284.off
toilet_0285,toilet,train,toilet/train/toilet_0285.off
toilet_0286,toilet,train,toilet/train/toilet_0286.off
toilet_0287,toilet,train,toilet/train/toilet_0287.off
toilet_0288,toilet,train,toilet/train/toilet_0288.off
toilet_0289,toilet,train,toilet/train/toilet_0289.off
toilet_0290,toilet,train,toilet/train/toilet_0290.off
toilet_0291,toilet,train,toilet/train/toilet_0291.off
toilet_0292,toilet,train,toilet/train/toilet_0292.off
toilet_0293,toilet,train,toilet/train/toilet_0293.off
toilet_0294,toilet,train,toilet/train/toilet_0294.off
toilet_0295,toilet,train,toilet/train/toilet_0295.off
toilet_0296,toilet,train,toilet/train/toilet_0296.off
toilet_0297,toilet,train,toilet/train/toilet_0297.off
toilet_0298,toilet,train,toilet/train/toilet_0298.off
toilet_0299,toilet,train,toilet/train/toilet_0299.off
toilet_0300,toilet,train,toilet/train/toilet_0300.off
toilet_0301,toilet,train,toilet/train/toilet_0301.off
toilet_0302,toilet,train,toilet/train/toilet_0302.off
toilet_0303,toilet,train,toilet/train/toilet_0303.off
toilet_0304,toilet,train,toilet/train/toilet_0304.off
toilet_0305,toilet,train,toilet/train/toilet_0305.off
toilet_0306,toilet,train,toilet/train/toilet_0306.off
toilet_0307,toilet,train,toilet/train/toilet_0307.off
toilet_0308,toilet,train,toilet/train/toilet_0308.off
toilet_0309,toilet,train,toilet/train/toilet_0309.off
toilet_0310,toilet,train,toilet/train/toilet_0310.off
toilet_0311,toilet,train,toilet/train/toilet_0311.off
toilet_0312,toilet,train,toilet/train/toilet_0312.off
toilet_0313,toilet,train,toilet/train/toilet_0313.off
toilet_0314,toilet,train,toilet/train/toilet_0314.off
toilet_0315,toilet,train,toilet/train/toilet_0315.off
toilet_0316,toilet,train,toilet/train/toilet_0316.off
toilet_0317,toilet,train,toilet/train/toilet_0317.off
toilet_0318,toilet,train,toilet/train/toilet_0318.off
toilet_0319,toilet,train,toilet/train/toilet_0319.off
toilet_0320,toilet,train,toilet/train/toilet_0320.off
toilet_0321,toilet,train,toilet/train/toilet_0321.off
toilet_0322,toilet,train,toilet/train/toilet_0322.off
toilet_0323,toilet,train,toilet/train/toilet_0323.off
toilet_0324,toilet,train,toilet/train/toilet_0324.off
toilet_0325,toilet,train,toilet/train/toilet_0325.off
toilet_0326,toilet,train,toilet/train/toilet_0326.off
toilet_0327,toilet,train,toilet/train/toilet_0327.off
toilet_0328,toilet,train,toilet/train/toilet_0328.off
toilet_0329,toilet,train,toilet/train/toilet_0329.off
toilet_0330,toilet,train,toilet/train/toilet_0330.off
toilet_0331,toilet,train,toilet/train/toilet_0331.off
toilet_0332,toilet,train,toilet/train/toilet_0332.off
toilet_0333,toilet,train,toilet/train/toilet_0333.off
toilet_0334,toilet,train,toilet/train/toilet_0334.off
toilet_0335,toilet,train,toilet/train/toilet_0335.off
toilet_0336,toilet,train,toilet/train/toilet_0336.off
toilet_0337,toilet,train,toilet/train/toilet_0337.off
toilet_0338,toilet,train,toilet/train/toilet_0338.off
toilet_0339,toilet,train,toilet/train/toilet_0339.off
toilet_0340,toilet,train,toilet/train/toilet_0340.off
toilet_0341,toilet,train,toilet/train/toilet_0341.off
toilet_0342,toilet,train,toilet/train/toilet_0342.off
toilet_0343,toilet,train,toilet/train/toilet_0343.off
toilet_0344,toilet,train,toilet/train/toilet_0344.off
vase_0476,vase,test,vase/test/vase_0476.off
vase_0477,vase,test,vase/test/vase_0477.off
vase_0478,vase,test,vase/test/vase_0478.off
vase_0479,vase,test,vase/test/vase_0479.off
vase_0480,vase,test,vase/test/vase_0480.off
vase_0481,vase,test,vase/test/vase_0481.off
vase_0482,vase,test,vase/test/vase_0482.off
vase_0483,vase,test,vase/test/vase_0483.off
vase_0484,vase,test,vase/test/vase_0484.off
vase_0485,vase,test,vase/test/vase_0485.off
vase_0486,vase,test,vase/test/vase_0486.off
vase_0487,vase,test,vase/test/vase_0487.off
vase_0488,vase,test,vase/test/vase_0488.off
vase_0489,vase,test,vase/test/vase_0489.off
vase_0490,vase,test,vase/test/vase_0490.off
vase_0491,vase,test,vase/test/vase_0491.off
vase_0492,vase,test,vase/test/vase_0492.off
vase_0493,vase,test,vase/test/vase_0493.off
vase_0494,vase,test,vase/test/vase_0494.off
vase_0495,vase,test,vase/test/vase_0495.off
vase_0496,vase,test,vase/test/vase_0496.off
vase_0497,vase,test,vase/test/vase_0497.off
vase_0498,vase,test,vase/test/vase_0498.off
vase_0499,vase,test,vase/test/vase_0499.off
vase_0500,vase,test,vase/test/vase_0500.off
vase_0501,vase,test,vase/test/vase_0501.off
vase_0502,vase,test,vase/test/vase_0502.off
vase_0503,vase,test,vase/test/vase_0503.off
vase_0504,vase,test,vase/test/vase_0504.off
vase_0505,vase,test,vase/test/vase_0505.off
vase_0506,vase,test,vase/test/vase_0506.off
vase_0507,vase,test,vase/test/vase_0507.off
vase_0508,vase,test,vase/test/vase_0508.off
vase_0509,vase,test,vase/test/vase_0509.off
vase_0510,vase,test,vase/test/vase_0510.off
vase_0511,vase,test,vase/test/vase_0511.off
vase_0512,vase,test,vase/test/vase_0512.off
vase_0513,vase,test,vase/test/vase_0513.off
vase_0514,vase,test,vase/test/vase_0514.off
vase_0515,vase,test,vase/test/vase_0515.off
vase_0516,vase,test,vase/test/vase_0516.off
vase_0517,vase,test,vase/test/vase_0517.off
vase_0518,vase,test,vase/test/vase_0518.off
vase_0519,vase,test,vase/test/vase_0519.off
vase_0520,vase,test,vase/test/vase_0520.off
vase_0521,vase,test,vase/test/vase_0521.off
vase_0522,vase,test,vase/test/vase_0522.off
vase_0523,vase,test,vase/test/vase_0523.off
vase_0524,vase,test,vase/test/vase_0524.off
vase_0525,vase,test,vase/test/vase_0525.off
vase_0526,vase,test,vase/test/vase_0526.off
vase_0527,vase,test,vase/test/vase_0527.off
vase_0528,vase,test,vase/test/vase_0528.off
vase_0529,vase,test,vase/test/vase_0529.off
vase_0530,vase,test,vase/test/vase_0530.off
vase_0531,vase,test,vase/test/vase_0531.off
vase_0532,vase,test,vase/test/vase_0532.off
vase_0533,vase,test,vase/test/vase_0533.off
vase_0534,vase,test,vase/test/vase_0534.off
vase_0535,vase,test,vase/test/vase_0535.off
vase_0536,vase,test,vase/test/vase_0536.off
vase_0537,vase,test,vase/test/vase_0537.off
vase_0538,vase,test,vase/test/vase_0538.off
vase_0539,vase,test,vase/test/vase_0539.off
vase_0540,vase,test,vase/test/vase_0540.off
vase_0541,vase,test,vase/test/vase_0541.off
vase_0542,vase,test,vase/test/vase_0542.off
vase_0543,vase,test,vase/test/vase_0543.off
vase_0544,vase,test,vase/test/vase_0544.off
vase_0545,vase,test,vase/test/vase_0545.off
vase_0546,vase,test,vase/test/vase_0546.off
vase_0547,vase,test,vase/test/vase_0547.off
vase_0548,vase,test,vase/test/vase_0548.off
vase_0549,vase,test,vase/test/vase_0549.off
vase_0550,vase,test,vase/test/vase_0550.off
vase_0551,vase,test,vase/test/vase_0551.off
vase_0552,vase,test,vase/test/vase_0552.off
vase_0553,vase,test,vase/test/vase_0553.off
vase_0554,vase,test,vase/test/vase_0554.off
vase_0555,vase,test,vase/test/vase_0555.off
vase_0556,vase,test,vase/test/vase_0556.off
vase_0557,vase,test,vase/test/vase_0557.off
vase_0558,vase,test,vase/test/vase_0558.off
vase_0559,vase,test,vase/test/vase_0559.off
vase_0560,vase,test,vase/test/vase_0560.off
vase_0561,vase,test,vase/test/vase_0561.off
vase_0562,vase,test,vase/test/vase_0562.off
vase_0563,vase,test,vase/test/vase_0563.off
vase_0564,vase,test,vase/test/vase_0564.off
vase_0565,vase,test,vase/test/vase_0565.off
vase_0566,vase,test,vase/test/vase_0566.off
vase_0567,vase,test,vase/test/vase_0567.off
vase_0568,vase,test,vase/test/vase_0568.off
vase_0569,vase,test,vase/test/vase_0569.off
vase_0570,vase,test,vase/test/vase_0570.off
vase_0571,vase,test,vase/test/vase_0571.off
vase_0572,vase,test,vase/test/vase_0572.off
vase_0573,vase,test,vase/test/vase_0573.off
vase_0574,vase,test,vase/test/vase_0574.off
vase_0575,vase,test,vase/test/vase_0575.off
vase_0001,vase,train,vase/train/vase_0001.off
vase_0002,vase,train,vase/train/vase_0002.off
vase_0003,vase,train,vase/train/vase_0003.off
vase_0004,vase,train,vase/train/vase_0004.off
vase_0005,vase,train,vase/train/vase_0005.off
vase_0006,vase,train,vase/train/vase_0006.off
vase_0007,vase,train,vase/train/vase_0007.off
vase_0008,vase,train,vase/train/vase_0008.off
vase_0009,vase,train,vase/train/vase_0009.off
vase_0010,vase,train,vase/train/vase_0010.off
vase_0011,vase,train,vase/train/vase_0011.off
vase_0012,vase,train,vase/train/vase_0012.off
vase_0013,vase,train,vase/train/vase_0013.off
vase_0014,vase,train,vase/train/vase_0014.off
vase_0015,vase,train,vase/train/vase_0015.off
vase_0016,vase,train,vase/train/vase_0016.off
vase_0017,vase,train,vase/train/vase_0017.off
vase_0018,vase,train,vase/train/vase_0018.off
vase_0019,vase,train,vase/train/vase_0019.off
vase_0020,vase,train,vase/train/vase_0020.off
vase_0021,vase,train,vase/train/vase_0021.off
vase_0022,vase,train,vase/train/vase_0022.off
vase_0023,vase,train,vase/train/vase_0023.off
vase_0024,vase,train,vase/train/vase_0024.off
vase_0025,vase,train,vase/train/vase_0025.off
vase_0026,vase,train,vase/train/vase_0026.off
vase_0027,vase,train,vase/train/vase_0027.off
vase_0028,vase,train,vase/train/vase_0028.off
vase_0029,vase,train,vase/train/vase_0029.off
vase_0030,vase,train,vase/train/vase_0030.off
vase_0031,vase,train,vase/train/vase_0031.off
vase_0032,vase,train,vase/train/vase_0032.off
vase_0033,vase,train,vase/train/vase_0033.off
vase_0034,vase,train,vase/train/vase_0034.off
vase_0035,vase,train,vase/train/vase_0035.off
vase_0036,vase,train,vase/train/vase_0036.off
vase_0037,vase,train,vase/train/vase_0037.off
vase_0038,vase,train,vase/train/vase_0038.off
vase_0039,vase,train,vase/train/vase_0039.off
vase_0040,vase,train,vase/train/vase_0040.off
vase_0041,vase,train,vase/train/vase_0041.off
vase_0042,vase,train,vase/train/vase_0042.off
vase_0043,vase,train,vase/train/vase_0043.off
vase_0044,vase,train,vase/train/vase_0044.off
vase_0045,vase,train,vase/train/vase_0045.off
vase_0046,vase,train,vase/train/vase_0046.off
vase_0047,vase,train,vase/train/vase_0047.off
vase_0048,vase,train,vase/train/vase_0048.off
vase_0049,vase,train,vase/train/vase_0049.off
vase_0050,vase,train,vase/train/vase_0050.off
vase_0051,vase,train,vase/train/vase_0051.off
vase_0052,vase,train,vase/train/vase_0052.off
vase_0053,vase,train,vase/train/vase_0053.off
vase_0054,vase,train,vase/train/vase_0054.off
vase_0055,vase,train,vase/train/vase_0055.off
vase_0056,vase,train,vase/train/vase_0056.off
vase_0057,vase,train,vase/train/vase_0057.off
vase_0058,vase,train,vase/train/vase_0058.off
vase_0059,vase,train,vase/train/vase_0059.off
vase_0060,vase,train,vase/train/vase_0060.off
vase_0061,vase,train,vase/train/vase_0061.off
vase_0062,vase,train,vase/train/vase_0062.off
vase_0063,vase,train,vase/train/vase_0063.off
vase_0064,vase,train,vase/train/vase_0064.off
vase_0065,vase,train,vase/train/vase_0065.off
vase_0066,vase,train,vase/train/vase_0066.off
vase_0067,vase,train,vase/train/vase_0067.off
vase_0068,vase,train,vase/train/vase_0068.off
vase_0069,vase,train,vase/train/vase_0069.off
vase_0070,vase,train,vase/train/vase_0070.off
vase_0071,vase,train,vase/train/vase_0071.off
vase_0072,vase,train,vase/train/vase_0072.off
vase_0073,vase,train,vase/train/vase_0073.off
vase_0074,vase,train,vase/train/vase_0074.off
vase_0075,vase,train,vase/train/vase_0075.off
vase_0076,vase,train,vase/train/vase_0076.off
vase_0077,vase,train,vase/train/vase_0077.off
vase_0078,vase,train,vase/train/vase_0078.off
vase_0079,vase,train,vase/train/vase_0079.off
vase_0080,vase,train,vase/train/vase_0080.off
vase_0081,vase,train,vase/train/vase_0081.off
vase_0082,vase,train,vase/train/vase_0082.off
vase_0083,vase,train,vase/train/vase_0083.off
vase_0084,vase,train,vase/train/vase_0084.off
vase_0085,vase,train,vase/train/vase_0085.off
vase_0086,vase,train,vase/train/vase_0086.off
vase_0087,vase,train,vase/train/vase_0087.off
vase_0088,vase,train,vase/train/vase_0088.off
vase_0089,vase,train,vase/train/vase_0089.off
vase_0090,vase,train,vase/train/vase_0090.off
vase_0091,vase,train,vase/train/vase_0091.off
vase_0092,vase,train,vase/train/vase_0092.off
vase_0093,vase,train,vase/train/vase_0093.off
vase_0094,vase,train,vase/train/vase_0094.off
vase_0095,vase,train,vase/train/vase_0095.off
vase_0096,vase,train,vase/train/vase_0096.off
vase_0097,vase,train,vase/train/vase_0097.off
vase_0098,vase,train,vase/train/vase_0098.off
vase_0099,vase,train,vase/train/vase_0099.off
vase_0100,vase,train,vase/train/vase_0100.off
vase_0101,vase,train,vase/train/vase_0101.off
vase_0102,vase,train,vase/train/vase_0102.off
vase_0103,vase,train,vase/train/vase_0103.off
vase_0104,vase,train,vase/train/vase_0104.off
vase_0105,vase,train,vase/train/vase_0105.off
vase_0106,vase,train,vase/train/vase_0106.off
vase_0107,vase,train,vase/train/vase_0107.off
vase_0108,vase,train,vase/train/vase_0108.off
vase_0109,vase,train,vase/train/vase_0109.off
vase_0110,vase,train,vase/train/vase_0110.off
vase_0111,vase,train,vase/train/vase_0111.off
vase_0112,vase,train,vase/train/vase_0112.off
vase_0113,vase,train,vase/train/vase_0113.off
vase_0114,vase,train,vase/train/vase_0114.off
vase_0115,vase,train,vase/train/vase_0115.off
vase_0116,vase,train,vase/train/vase_0116.off
vase_0117,vase,train,vase/train/vase_0117.off
vase_0118,vase,train,vase/train/vase_0118.off
vase_0119,vase,train,vase/train/vase_0119.off
vase_0120,vase,train,vase/train/vase_0120.off
vase_0121,vase,train,vase/train/vase_0121.off
vase_0122,vase,train,vase/train/vase_0122.off
vase_0123,vase,train,vase/train/vase_0123.off
vase_0124,vase,train,vase/train/vase_0124.off
vase_0125,vase,train,vase/train/vase_0125.off
vase_0126,vase,train,vase/train/vase_0126.off
vase_0127,vase,train,vase/train/vase_0127.off
vase_0128,vase,train,vase/train/vase_0128.off
vase_0129,vase,train,vase/train/vase_0129.off
vase_0130,vase,train,vase/train/vase_0130.off
vase_0131,vase,train,vase/train/vase_0131.off
vase_0132,vase,train,vase/train/vase_0132.off
vase_0133,vase,train,vase/train/vase_0133.off
vase_0134,vase,train,vase/train/vase_0134.off
vase_0135,vase,train,vase/train/vase_0135.off
vase_0136,vase,train,vase/train/vase_0136.off
vase_0137,vase,train,vase/train/vase_0137.off
vase_0138,vase,train,vase/train/vase_0138.off
vase_0139,vase,train,vase/train/vase_0139.off
vase_0140,vase,train,vase/train/vase_0140.off
vase_0141,vase,train,vase/train/vase_0141.off
vase_0142,vase,train,vase/train/vase_0142.off
vase_0143,vase,train,vase/train/vase_0143.off
vase_0144,vase,train,vase/train/vase_0144.off
vase_0145,vase,train,vase/train/vase_0145.off
vase_0146,vase,train,vase/train/vase_0146.off
vase_0147,vase,train,vase/train/vase_0147.off
vase_0148,vase,train,vase/train/vase_0148.off
vase_0149,vase,train,vase/train/vase_0149.off
vase_0150,vase,train,vase/train/vase_0150.off
vase_0151,vase,train,vase/train/vase_0151.off
vase_0152,vase,train,vase/train/vase_0152.off
vase_0153,vase,train,vase/train/vase_0153.off
vase_0154,vase,train,vase/train/vase_0154.off
vase_0155,vase,train,vase/train/vase_0155.off
vase_0156,vase,train,vase/train/vase_0156.off
vase_0157,vase,train,vase/train/vase_0157.off
vase_0158,vase,train,vase/train/vase_0158.off
vase_0159,vase,train,vase/train/vase_0159.off
vase_0160,vase,train,vase/train/vase_0160.off
vase_0161,vase,train,vase/train/vase_0161.off
vase_0162,vase,train,vase/train/vase_0162.off
vase_0163,vase,train,vase/train/vase_0163.off
vase_0164,vase,train,vase/train/vase_0164.off
vase_0165,vase,train,vase/train/vase_0165.off
vase_0166,vase,train,vase/train/vase_0166.off
vase_0167,vase,train,vase/train/vase_0167.off
vase_0168,vase,train,vase/train/vase_0168.off
